date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:02:54	0/-1	---M--	301	error ('')			https://mc-blaze.com/vote	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/vote.99.delayed	(from https://mc-blaze.com/tag/skyblock/)
09:02:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2002:02:31%20GMT	https://mc-blaze.com/staff	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/staff	(from https://mc-blaze.com/tag/skyblock/)
09:02:54	0/-1	---M--	301	error ('')			https://mc-blaze.com/vote	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/vote.9b.delayed	(from https://mc-blaze.com/tag/pixelmon/)
09:02:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2002:02:32%20GMT	https://mc-blaze.com/staff	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/staff	(from https://mc-blaze.com/tag/pixelmon/)
09:02:56	0/-1	---M--	301	error ('')			https://mc-blaze.com/vote	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/vote.9e.delayed	(from https://mc-blaze.com/reset-changelog/)
09:02:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2002:02:33%20GMT	https://mc-blaze.com/staff	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/staff	(from https://mc-blaze.com/reset-changelog/)
09:02:57	0/-1	---M--	301	error ('')			https://mc-blaze.com/vote	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/vote.a1.delayed	(from https://mc-blaze.com/author/blazejon/)
09:02:57	46438/46438	---M--	200	added ('OK')	image/jpeg	etag:W/%22b566-17fd3d300c8%22	https://mc-blaze.com/content/images/2022/03/7eb41b543f22d4fcfa8d0f59a566e119d12b6cbc_hq-1.jpg	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/content/images/2022/03/7eb41b543f22d4fcfa8d0f59a566e119d12b6cbc_hq-1.jpg	(from https://mc-blaze.com/author/blazejon/)
09:02:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2002:02:34%20GMT	https://mc-blaze.com/staff	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/staff	(from https://mc-blaze.com/author/blazejon/)
09:02:57	0/-1	---M--	301	error ('')			https://mc-blaze.com/vote	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/vote.a3.delayed	(from https://mc-blaze.com/vanilla-mods/)
09:02:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2002:02:35%20GMT	https://mc-blaze.com/staff	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/staff	(from https://mc-blaze.com/vanilla-mods/)
09:02:59	428797/428797	---M--	200	added ('OK')	image/png	etag:W/%2268afd-18029a908fe%22	https://mc-blaze.com/content/images/size/w2000/2022/04/Changelog-1.png	C:/Users/thanh/Desktop/alphasdsasd/Test/mc-blaze.com/content/images/size/w2000/2022/04/Changelog-1.png	(from https://mc-blaze.com/reset-changelog/)
